user_id,part,topic_accuracy,time_since_last_attempt,ques_avg_accuracy
287029,2,0.6,52228.0,0.8281786941580757
290191,1,0.0,30948.0,0.3590836441129462
290191,2,0.5,68687451936.0,0.6418181818181818
290191,3,0.5,0.0,0.6306784660766962
290191,4,0.125,0.0,0.47123464770523593
290191,5,0.4,27461.0,0.30579531442663377
290191,6,0.6666666666666666,0.0,0.4580246913580247
290191,7,0.3333333333333333,0.0,0.6019292604501608
297533,2,0.5,68687451936.0,0.55
297533,5,0.6153846153846154,59997.0,0.7870036101083032
298022,1,0.8620689655172413,29583.0,0.3608490566037736
301590,5,0.38513513513513514,33026.0,0.5199543899657925
318683,5,0.5,24307.0,0.6729559748427673
327181,1,0.5,23495.0,0.3590836441129462
327181,2,0.5,68687451936.0,0.6418181818181818
327181,3,1.0,0.0,0.6306784660766962
327181,4,0.5,0.0,0.47123464770523593
327181,5,0.4,25386.0,0.30579531442663377
327181,6,0.3333333333333333,0.0,0.47619047619047616
327181,7,0.6666666666666666,0.0,0.41864951768488745
332303,1,0.5,68687451936.0,0.7931034482758621
332303,5,0.32,86792.0,0.3157894736842105
332303,2,0.3333333333333333,83230.0,0.5528846153846154
341420,6,0.6,0.0,0.868421052631579
341420,7,0.6428571428571429,0.0,0.7096774193548387
341420,2,0.55,148364.0,0.7857142857142857
341420,5,0.47368421052631576,51454.0,0.6596736596736597
355138,1,1.0,25601.0,0.3590836441129462
355138,2,0.5,68687451936.0,0.6418181818181818
355138,3,0.0,0.0,0.6306784660766962
355138,4,0.25,0.0,0.5533290239172592
355138,5,0.2,23156.0,0.30579531442663377
355138,6,0.0,0.0,0.47619047619047616
355138,7,0.0,0.0,0.27138263665594853
357056,1,0.5,26145.0,0.3590836441129462
357056,3,0.5,0.0,0.6306784660766962
357056,4,0.25,0.0,0.47123464770523593
357056,6,0.3333333333333333,0.0,0.47619047619047616
357056,7,0.6666666666666666,0.0,0.27138263665594853
357056,2,0.8,63483.0,0.8649921507064364
357056,5,0.56,21946.0,0.5967741935483871
357865,5,0.5,48099.0,0.15942028985507245
357865,2,0.42857142857142855,50142.0,0.875
359283,5,0.5948275862068966,50920.0,0.75
359283,2,0.6068111455108359,22810.0,0.7327586206896551
364452,5,0.25,18944.0,0.7586206896551724
364452,1,1.0,157596.0,0.5962059620596206
364452,2,0.6666666666666666,32503.0,0.8099173553719008
364932,1,0.5,29619.0,0.3590836441129462
364932,3,0.5,0.0,0.1687315634218289
364932,4,0.25,0.0,0.47123464770523593
364932,5,0.0,2831.0,0.30579531442663377
364932,6,0.6666666666666666,0.0,0.47619047619047616
364932,7,0.0,0.0,0.6019292604501608
364932,2,0.7575757575757576,21290.0,0.9652173913043478
366174,1,0.0,28199.0,0.3590836441129462
366174,2,0.5,68687451936.0,0.6418181818181818
366174,3,0.0,0.0,0.6312684365781711
366174,4,0.5,0.0,0.5533290239172592
366174,6,0.3333333333333333,0.0,0.4580246913580247
366174,7,0.3333333333333333,0.0,0.490032154340836
366174,5,0.4,50372.0,0.7723214285714286
368624,6,0.5161290322580645,0.0,0.6243093922651933
368624,7,0.7333333333333333,0.0,0.84
368624,1,0.0,23958.0,0.3590836441129462
368624,2,0.5,68687451936.0,0.6418181818181818
371296,2,0.5,86697.0,0.7556818181818182
371296,5,0.0,239727.0,0.6735294117647059
375732,5,0.5714285714285714,41627.0,0.5150375939849624
375732,2,0.7721518987341772,41521.0,0.8333333333333334
377398,5,0.56,50508.0,0.5454545454545454
377398,2,0.8,42992.0,0.7873134328358209
381754,5,0.8333333333333334,41621.0,0.7670454545454546
381754,2,0.8888888888888888,24995.0,0.6729411764705883
382571,6,0.7368421052631579,0.0,0.6627218934911243
382571,2,0.7142857142857143,43361.0,0.8064516129032258
382571,5,0.5555555555555556,22922.0,0.7272727272727273
384661,1,0.0,24733.0,0.3590836441129462
384661,3,0.5,0.0,0.6306784660766962
384661,4,0.0,0.0,0.5533290239172592
384661,6,0.0,0.0,0.47619047619047616
384661,7,0.0,0.0,0.27138263665594853
384661,2,0.6,32064.0,0.8905109489051095
384661,5,0.17647058823529413,13738.0,0.65625
384745,3,0.7142857142857143,0.0,0.908256880733945
384745,2,0.6081081081081081,32569.0,0.5573033707865168
384745,1,1.0,28141.0,0.8372093023255814
384745,4,0.8275862068965517,0.0,0.7272727272727273
384745,6,0.782608695652174,0.0,0.6169354838709677
384745,5,0.47297297297297297,21490.0,0.46938775510204084
384745,7,0.7567567567567568,0.0,0.6730769230769231
385548,1,0.5,68687451936.0,0.37637362637362637
385548,2,0.75,30385.0,0.6206030150753769
385548,6,0.46808510638297873,0.0,0.6782608695652174
385548,5,0.43137254901960786,47770.0,0.9285714285714286
385630,2,0.5833333333333334,28953.0,0.5179282868525896
385630,1,0.8387096774193549,49744.0,1.0
385630,3,0.5714285714285714,0.0,0.5764705882352941
385630,4,0.42857142857142855,0.0,0.6666666666666666
385630,6,0.3695652173913043,0.0,0.8120805369127517
385630,5,0.2696629213483146,11835.0,0.7298245614035088
385630,7,0.2727272727272727,0.0,0.5625
400241,1,0.5,68687451936.0,0.7896440129449838
400241,2,0.6666666666666666,23728.0,0.8469387755102041
400241,5,0.6,56935.0,0.6931407942238267
403483,1,0.75,29763.0,0.554140127388535
403483,6,0.5714285714285714,0.0,0.7120418848167539
403483,5,0.5688073394495413,23537.0,0.4132029339853301
403483,2,0.6666666666666666,246274953.0,0.6406926406926406
408119,2,0.6818181818181818,29184.0,0.8082089552238806
408119,5,0.7049180327868853,17207.0,0.6829268292682927
408250,7,0.6666666666666666,0.0,0.27138263665594853
408250,4,0.631578947368421,0.0,0.5206896551724138
408250,6,0.7021276595744681,0.0,0.7740585774058577
408250,2,0.8125,20420.0,0.6549295774647887
408250,3,0.78,0.0,0.8466257668711656
408250,1,0.8191489361702128,36494.0,0.9038461538461539
408250,5,0.6619047619047619,34637.0,0.45454545454545453
410315,1,0.5,68687451936.0,0.9423076923076923
410315,5,0.25,27225.0,0.7142857142857143
410315,2,0.7777777777777778,35299.0,0.6403269754768393
422628,2,0.5,68687451936.0,0.7685185185185185
422628,5,0.3333333333333333,48181.0,0.8225806451612904
427355,3,0.0,0.0,0.5084745762711864
427355,4,0.0,0.0,0.5806451612903226
427355,6,0.36363636363636365,0.0,0.68
427355,1,0.5714285714285714,36139.0,0.43342776203966005
427355,2,0.3888888888888889,39439.0,0.6655231560891939
427355,7,0.38461538461538464,0.0,0.7692307692307693
427355,5,0.23958333333333334,1483773133.0,0.24742268041237114
438357,1,0.5,30965.0,0.3590836441129462
438357,2,0.5,68687451936.0,0.6418181818181818
438357,3,0.0,0.0,0.1687315634218289
438357,4,0.5,0.0,0.42857142857142855
438357,6,0.3333333333333333,0.0,0.828395061728395
438357,7,0.0,0.0,0.490032154340836
438357,5,0.25,345611600.0,0.196763202725724
443506,5,0.4,139081.0,0.8571428571428571
443506,2,0.7,165488.0,0.7954545454545454
444790,5,0.2,132533.0,0.3076923076923077
449925,1,0.5,28707.0,0.3590836441129462
449925,2,0.5,68687451936.0,0.6418181818181818
449925,3,0.0,0.0,0.6312684365781711
449925,4,0.125,0.0,0.42857142857142855
449925,5,0.2,36242.0,0.30579531442663377
449925,6,0.0,0.0,0.4580246913580247
449925,7,0.0,0.0,0.490032154340836
457531,1,0.0,1966.0,0.3590836441129462
457531,2,0.5,68687451936.0,0.6418181818181818
457531,3,0.5,0.0,0.1687315634218289
457531,4,0.375,0.0,0.5533290239172592
457531,5,0.0,3672.0,0.30579531442663377
457531,6,0.0,0.0,0.4580246913580247
457531,7,0.3333333333333333,0.0,0.6019292604501608
459017,1,0.8260869565217391,45463.0,0.716012084592145
459017,6,0.8320610687022901,0.0,0.8686131386861314
459017,3,0.8181818181818182,0.0,0.7959183673469388
459017,2,0.9347826086956522,32683.0,0.813953488372093
459017,7,0.8378378378378378,0.0,0.7567567567567568
459017,4,0.7650602409638554,0.0,0.8867924528301887
459017,5,0.8072727272727273,21211.0,0.6871165644171779
469162,1,0.5,30287.0,0.3590836441129462
469162,4,0.5,0.0,0.42857142857142855
469162,7,1.0,0.0,0.41864951768488745
469162,6,0.42857142857142855,0.0,0.828395061728395
469162,3,0.4,0.0,0.6312684365781711
469162,5,0.5294117647058824,174304.0,0.6783625730994152
469162,2,0.8181818181818182,1035934.0,0.8774617067833698
475020,4,0.6290322580645161,0.0,0.8251748251748252
475020,1,0.631578947368421,83276.0,0.4935064935064935
475020,5,0.62882096069869,42256.0,0.2967032967032967
475020,6,0.7079037800687286,0.0,0.5517241379310345
475020,2,0.5961538461538461,75339.0,0.7
475020,3,0.7077464788732394,0.0,0.8407643312101911
475020,7,0.6944444444444444,0.0,0.4326923076923077
478631,1,0.5,68687451936.0,0.797979797979798
478631,2,0.6526946107784432,35855.0,0.660377358490566
478631,5,0.6188524590163934,32940.0,0.49379310344827587
480368,1,0.8181818181818182,40793.0,0.725
480368,2,0.7692307692307693,31246.0,0.58
480368,5,0.5,22515.0,0.5432098765432098
496840,7,0.5,0.0,0.3116883116883117
496840,6,0.868421052631579,0.0,0.7681159420289855
496840,3,0.8181818181818182,0.0,0.4965034965034965
496840,4,0.9,0.0,0.8584070796460177
496840,5,0.7392739273927392,23199546.0,0.4246575342465753
496840,2,0.6981132075471698,36691.0,0.5501730103806228
496840,1,0.7983870967741935,29352.0,0.8289473684210527
508795,5,0.5,27090.0,0.47388059701492535
508795,2,0.4166666666666667,6262194.0,0.6549295774647887
508795,1,0.6956521739130435,28418.0,0.9333333333333333
510560,5,0.5,38557.0,0.531496062992126
510560,2,0.3333333333333333,27949.0,0.7321428571428571
513434,1,1.0,42788.0,0.8688524590163934
513434,2,0.9090909090909091,49327.0,0.6595744680851063
513434,3,0.875,0.0,0.819672131147541
513434,4,0.9090909090909091,0.0,0.6545454545454545
513434,6,0.6666666666666666,0.0,0.29545454545454547
513434,5,0.6052631578947368,720301596.0,0.8035714285714286
531584,2,0.8888888888888888,20938.0,0.9272727272727272
531584,5,0.3076923076923077,41323.0,0.196763202725724
537732,1,0.0,283530.0,0.41697416974169743
537732,2,1.0,336081.0,0.8169014084507042
537732,5,0.5625,7796.0,0.6666666666666666
538701,5,0.38461538461538464,20360.0,0.8074074074074075
576369,1,1.0,24751.0,0.3590836441129462
576369,2,0.5,68687451936.0,0.6418181818181818
576369,3,1.0,0.0,0.1687315634218289
576369,4,0.375,0.0,0.42857142857142855
576369,6,0.3333333333333333,0.0,0.828395061728395
576369,7,0.6666666666666666,0.0,0.6019292604501608
576369,5,0.8,28610.0,0.32558139534883723
579346,1,1.0,25747.0,0.3590836441129462
579346,2,0.5,68687451936.0,0.6418181818181818
579346,3,0.0,0.0,0.6306784660766962
579346,4,0.375,0.0,0.47123464770523593
579346,5,0.4,40391.0,0.30579531442663377
579346,6,0.6666666666666666,0.0,0.4580246913580247
579346,7,0.3333333333333333,0.0,0.6019292604501608
581706,5,0.5333333333333333,22466.0,0.98
583550,7,0.7857142857142857,0.0,0.6559139784946236
583550,4,0.875,0.0,0.7787610619469026
583550,5,0.68,29830.0,0.3639705882352941
583550,1,0.8421052631578947,116476.0,0.7777777777777778
583550,2,0.8947368421052632,30805.0,0.7962264150943397
583550,3,0.9230769230769231,0.0,0.6619718309859155
592864,2,0.7272727272727273,45606.0,0.8616780045351474
592864,5,0.48,88704.0,0.6354166666666666
595960,5,0.5833333333333334,62830.0,0.7861271676300579
613296,1,0.5,68687451936.0,0.569620253164557
613296,2,0.5967741935483871,31979.0,0.7557251908396947
613296,5,0.6170212765957447,36726.0,0.8448275862068966
616513,1,1.0,26819.0,0.3590836441129462
616513,2,0.5,68687451936.0,0.6418181818181818
616513,3,0.0,0.0,0.6306784660766962
616513,4,0.25,0.0,0.42857142857142855
616513,5,0.2,32614.0,0.30579531442663377
616513,6,0.3333333333333333,0.0,0.2726423902894491
616513,7,0.3333333333333333,0.0,0.27138263665594853
637773,5,0.7576923076923077,42762.0,0.4305555555555556
637773,3,0.9230769230769231,0.0,0.5689655172413793
637773,1,0.7222222222222222,1712190786.0,0.5608108108108109
637773,2,0.5161290322580645,84277.0,0.5573033707865168
642997,1,0.5,20295.0,0.3590836441129462
642997,2,0.5,68687451936.0,0.6418181818181818
642997,3,0.0,0.0,0.1687315634218289
642997,4,0.125,0.0,0.47123464770523593
642997,5,0.6,18020.0,0.30579531442663377
642997,6,0.0,0.0,0.47619047619047616
642997,7,0.0,0.0,0.490032154340836
650076,1,0.0,27933.0,0.3590836441129462
650076,2,0.5,68687451936.0,0.6418181818181818
650076,3,0.0,0.0,0.1687315634218289
650076,4,0.125,0.0,0.42857142857142855
650076,5,0.5,4142.0,0.5436893203883495
650467,4,0.8442622950819673,0.0,0.9135802469135802
650467,7,0.8037383177570093,0.0,0.6590909090909091
650467,6,0.7969924812030075,0.0,0.8686131386861314
650467,2,0.8656716417910447,22901.0,0.7712177121771218
650467,5,0.7453703703703703,41646.0,0.48148148148148145
650467,1,0.7476635514018691,31041.0,1.0
650467,3,0.865,0.0,0.4358974358974359
653826,1,0.5,29445.0,0.3590836441129462
653826,3,0.5,0.0,0.1687315634218289
653826,4,0.25,0.0,0.5533290239172592
653826,5,0.4,4580.0,0.30579531442663377
653826,6,0.0,0.0,0.47619047619047616
653826,7,1.0,0.0,0.41864951768488745
653826,2,0.5,28070.0,0.6513761467889908
660672,1,0.5,68687451936.0,0.9135802469135802
660672,5,0.0,78998.0,0.4523809523809524
660672,2,0.3333333333333333,19985.0,0.7422680412371134
671022,1,0.5,22668.0,0.3590836441129462
671022,2,0.5,68687451936.0,0.6418181818181818
671022,3,0.5,0.0,0.6312684365781711
671022,4,0.25,0.0,0.42857142857142855
671022,5,0.6,5052.0,0.30579531442663377
671022,6,0.0,0.0,0.2726423902894491
671022,7,0.3333333333333333,0.0,0.6019292604501608
678363,2,0.4,8956.0,0.5523809523809524
678363,5,0.3333333333333333,495400.0,0.6571428571428571
686708,2,0.7401129943502824,24636.0,0.6642857142857143
686708,5,0.6640625,29283.0,0.6458333333333334
700316,1,1.0,24641.0,0.3590836441129462
700316,2,0.5,68687451936.0,0.6418181818181818
700316,3,0.0,0.0,0.1687315634218289
700316,4,0.25,0.0,0.42857142857142855
700316,5,0.4,31875.0,0.30579531442663377
700316,6,0.3333333333333333,0.0,0.47619047619047616
700316,7,0.6666666666666666,0.0,0.41864951768488745
702591,1,1.0,28543.0,0.3590836441129462
702591,2,0.5,68687451936.0,0.6418181818181818
702591,3,0.0,0.0,0.6306784660766962
702591,4,0.5,0.0,0.47123464770523593
702591,6,0.6666666666666666,0.0,0.4580246913580247
702591,7,0.6666666666666666,0.0,0.6019292604501608
